model,training_type,num_clients,run_id,timestamp,round,client_id,epoch,phase,loss,accuracy,precision,recall,f1_score
BART-Large,Federated,9,20250825_233032,20250825_233032,22,3,1,train,0.1136626492055069,0.9632446134347274,0.9687309484582557,0.9675538656527249,0.9676568463850534
BART-Large,Federated,9,20250825_233032,20250825_233032,22,-1,1,validation,0.1366959131523054,0.7291777188328913,0.7367982588185343,0.7291777188328913,0.7219678788513105
BART-Large,Federated,10,20250826_225142,20250826_225142,1,1,1,train,1.3465246131445499,0.597444089456869,0.8079089892299904,0.7880724174653887,0.7813850285787259
BART-Large,Federated,10,20250826_225142,20250826_225142,1,8,1,train,1.5481352635792323,0.5427745664739885,0.7185518182623665,0.738728323699422,0.720638073727361
BART-Large,Federated,10,20250826_225142,20250826_225142,1,9,1,train,1.6933368566708686,0.47863247863247865,0.6645445889207542,0.7286324786324786,0.6785194563180145
BART-Large,Federated,10,20250826_225142,20250826_225142,1,7,1,train,1.8213093563532219,0.4430135222150676,0.6734777436804498,0.683193818415969,0.6530044815649063
BART-Large,Federated,10,20250826_225142,20250826_225142,1,3,1,train,1.5291137774408712,0.5168938944872555,0.7357468123125966,0.7184350918790753,0.6971112719068137
BART-Large,Federated,10,20250826_225142,20250826_225142,1,2,1,train,1.2155032771536045,0.6597101449275362,0.7812957234690414,0.8104347826086956,0.7912676998103662
BART-Large,Federated,10,20250826_225142,20250826_225142,1,4,1,train,1.3740409946652086,0.5834932821497121,0.8010493453023848,0.7965451055662188,0.7814475646679744
BART-Large,Federated,10,20250826_225142,20250826_225142,1,6,1,train,1.019441962556599,0.6946854663774403,0.8219524496892722,0.8031453362255966,0.7901344205025743
BART-Large,Federated,10,20250826_225142,20250826_225142,1,5,1,train,1.5347599581601148,0.5341365461847389,0.6993014624282421,0.7208835341365462,0.697459268946015
BART-Large,Federated,10,20250826_225142,20250826_225142,1,0,1,train,1.6254940909027253,0.4802021903959562,0.7384266452239462,0.7666385846672283,0.7455964004064574
BART-Large,Federated,10,20250826_225142,20250826_225142,1,-1,1,validation,0.2019240863285267,0.5771883289124669,0.6431349214156378,0.5771883289124669,0.561622280305647
BART-Large,Federated,10,20250826_225142,20250826_225142,2,9,1,train,0.8986375500631129,0.7286324786324786,0.8150597685672132,0.8108974358974359,0.7968076636310929
BART-Large,Federated,10,20250826_225142,20250826_225142,2,1,1,train,0.9407586025430801,0.7167199148029819,0.8280240655828766,0.8242811501597445,0.820460715068453
BART-Large,Federated,10,20250826_225142,20250826_225142,2,3,1,train,1.0701341977899108,0.6692353289863663,0.7605250629833481,0.7332542975696502,0.7290353455142415
BART-Large,Federated,10,20250826_225142,20250826_225142,2,4,1,train,0.7982419620602186,0.763915547024952,0.8701242359571412,0.8666026871401151,0.8601007916580627
BART-Large,Federated,10,20250826_225142,20250826_225142,2,6,1,train,0.668097617822292,0.8123644251626898,0.8609497090426003,0.8693058568329718,0.8593356738021761
BART-Large,Federated,10,20250826_225142,20250826_225142,2,0,1,train,0.9137735165805625,0.7455770850884583,0.8390846303719962,0.8609941027801179,0.8454387239409193
BART-Large,Federated,10,20250826_225142,20250826_225142,2,7,1,train,1.1945524367766502,0.6413393432066967,0.75889696743867,0.7392144236960722,0.7295391150714731
BART-Large,Federated,10,20250826_225142,20250826_225142,2,5,1,train,1.0073608577570177,0.6813922356091031,0.7934192265399121,0.7764390896921017,0.7589082246404059
BART-Large,Federated,10,20250826_225142,20250826_225142,2,8,1,train,1.0662968184816124,0.684393063583815,0.745746454934562,0.7751445086705202,0.749274235136126
BART-Large,Federated,10,20250826_225142,20250826_225142,2,2,1,train,0.9032171575214576,0.7373913043478261,0.8009348472399771,0.8168115942028985,0.7966658462604248
BART-Large,Federated,10,20250826_225142,20250826_225142,2,-1,1,validation,0.13263272704354015,0.673209549071618,0.6813768468509658,0.673209549071618,0.6653806093597951
BART-Large,Federated,10,20250826_225142,20250826_225142,3,9,1,train,0.8192434378414073,0.7382478632478633,0.8351422380835536,0.8215811965811965,0.8101941904288866
BART-Large,Federated,10,20250826_225142,20250826_225142,3,3,1,train,0.8946937908422891,0.7160640189685833,0.8362833463481075,0.8192056905749852,0.8159064520515884
BART-Large,Federated,10,20250826_225142,20250826_225142,3,0,1,train,0.765743540687449,0.7683235046335299,0.8533692192515787,0.8542544229149115,0.84503199998384
BART-Large,Federated,10,20250826_225142,20250826_225142,3,6,1,train,0.5632949593634188,0.8329718004338394,0.883737626460539,0.8725596529284165,0.8632327660884519
BART-Large,Federated,10,20250826_225142,20250826_225142,3,4,1,train,0.6863884527008725,0.7792706333973128,0.8713423744627301,0.8723608445297505,0.8641736469667612
BART-Large,Federated,10,20250826_225142,20250826_225142,3,5,1,train,0.8967296541693376,0.7034805890227577,0.8215416833161863,0.8112449799196787,0.7975110649580055
BART-Large,Federated,10,20250826_225142,20250826_225142,3,7,1,train,1.0628018247775541,0.6690276883451385,0.7678386863137099,0.7443657437218287,0.737506664049354
BART-Large,Federated,10,20250826_225142,20250826_225142,3,8,1,train,0.9364060151137514,0.7144508670520231,0.7468625549686421,0.7248554913294798,0.7064433483186904
BART-Large,Federated,10,20250826_225142,20250826_225142,3,2,1,train,0.8124679086246976,0.7681159420289855,0.8347344111942531,0.8527536231884058,0.8386169574750252
BART-Large,Federated,10,20250826_225142,20250826_225142,3,1,1,train,0.8165937422279348,0.7449414270500533,0.8152211452588048,0.7971246006389776,0.7896100577741622
BART-Large,Federated,10,20250826_225142,20250826_225142,3,-1,1,validation,0.11786896830785337,0.7053050397877985,0.7073241969801264,0.7053050397877985,0.6992519872909843
BART-Large,Federated,10,20250826_225142,20250826_225142,4,0,1,train,0.6998180980300344,0.7834877843302444,0.8577038099776758,0.8635214827295703,0.8528111460362165
BART-Large,Federated,10,20250826_225142,20250826_225142,4,9,1,train,0.7333728258107972,0.7660256410256411,0.8804978602655261,0.8707264957264957,0.8621710076098102
BART-Large,Federated,10,20250826_225142,20250826_225142,4,6,1,train,0.5181885868778605,0.8481561822125814,0.8914077907375753,0.8964208242950108,0.888764743212466
BART-Large,Federated,10,20250826_225142,20250826_225142,4,2,1,train,0.7089571717057239,0.7843478260869565,0.8779744333799918,0.8626086956521739,0.8524521706440565
BART-Large,Federated,10,20250826_225142,20250826_225142,4,1,1,train,0.7579502169439133,0.7736954206602769,0.8501372013058079,0.8434504792332268,0.84220313444643
BART-Large,Federated,10,20250826_225142,20250826_225142,4,7,1,train,0.9973360834213404,0.6812620734063104,0.8016200477688429,0.7836445589182228,0.7706938313891668
BART-Large,Federated,10,20250826_225142,20250826_225142,4,3,1,train,0.8304548454934387,0.7225844694724363,0.8375035934788219,0.8197984588026082,0.8159160854632139
BART-Large,Federated,10,20250826_225142,20250826_225142,4,4,1,train,0.6272712302116947,0.8080614203454894,0.8853073477581178,0.8790786948176583,0.875722242644263
BART-Large,Federated,10,20250826_225142,20250826_225142,4,5,1,train,0.8431956152864956,0.7228915662650602,0.8225700083154918,0.8139223560910308,0.8065714109016825
BART-Large,Federated,10,20250826_225142,20250826_225142,4,8,1,train,0.8583268960637431,0.7364161849710983,0.8090323009970168,0.8173410404624277,0.8020376360425998
BART-Large,Federated,10,20250826_225142,20250826_225142,4,-1,1,validation,0.11348283505981259,0.7209549071618037,0.7319002981368458,0.7209549071618037,0.7200029398585157
BART-Large,Federated,10,20250826_225142,20250826_225142,5,1,1,train,0.6916731172578132,0.7843450479233227,0.8607904375056236,0.854632587859425,0.8504327543739191
BART-Large,Federated,10,20250826_225142,20250826_225142,5,9,1,train,0.6821547468694357,0.7799145299145299,0.8610947680631315,0.8450854700854701,0.8409458268367367
BART-Large,Federated,10,20250826_225142,20250826_225142,5,7,1,train,0.913106148212384,0.7134578235672892,0.845357965693365,0.8267868641339343,0.8258336962410533
BART-Large,Federated,10,20250826_225142,20250826_225142,5,2,1,train,0.6752019313991897,0.8046376811594202,0.876704285188059,0.8695652173913043,0.8571574981255197
BART-Large,Federated,10,20250826_225142,20250826_225142,5,4,1,train,0.6193391579480572,0.8061420345489443,0.9009598193418152,0.8953934740882917,0.8896514008050306
BART-Large,Federated,10,20250826_225142,20250826_225142,5,8,1,train,0.7991890669349702,0.7508670520231214,0.847040565452739,0.846820809248555,0.8365128050138096
BART-Large,Federated,10,20250826_225142,20250826_225142,5,0,1,train,0.6657927460443454,0.7919123841617524,0.8613417607651039,0.8803706823925863,0.8668765264010004
BART-Large,Federated,10,20250826_225142,20250826_225142,5,5,1,train,0.7743660242640399,0.748995983935743,0.8468449275298096,0.8406961178045516,0.83832798868751
BART-Large,Federated,10,20250826_225142,20250826_225142,5,3,1,train,0.7826622045153125,0.7563722584469472,0.8394542477410682,0.8215767634854771,0.8225422380154357
BART-Large,Federated,10,20250826_225142,20250826_225142,5,6,1,train,0.4814817343568389,0.8476138828633406,0.9149278169213823,0.920824295010846,0.9155000301731577
BART-Large,Federated,10,20250826_225142,20250826_225142,5,-1,1,validation,0.11073790137391705,0.7323607427055703,0.7360085454310812,0.7323607427055703,0.7292858466274031
BART-Large,Federated,10,20250826_225142,20250826_225142,6,6,1,train,0.42721986148941826,0.8752711496746204,0.911279693357091,0.9002169197396963,0.897696372655297
BART-Large,Federated,10,20250826_225142,20250826_225142,6,0,1,train,0.6286151555410567,0.8163437236731256,0.8716839675209903,0.8854254422914911,0.8735994318572986
BART-Large,Federated,10,20250826_225142,20250826_225142,6,1,1,train,0.6419841289995832,0.7992545260915868,0.864678647909787,0.8620873269435569,0.8577117250451225
BART-Large,Federated,10,20250826_225142,20250826_225142,6,4,1,train,0.5570467288200637,0.8282149712092131,0.9096196780868279,0.9088291746641075,0.904664950920951
BART-Large,Federated,10,20250826_225142,20250826_225142,6,3,1,train,0.7124790982188771,0.7628927089508002,0.8740567396856914,0.8719620628334321,0.8694945690626404
BART-Large,Federated,10,20250826_225142,20250826_225142,6,7,1,train,0.8594805144346678,0.716677398583387,0.8267207078504164,0.8171281390856407,0.8050523037821788
BART-Large,Federated,10,20250826_225142,20250826_225142,6,8,1,train,0.7696815395538914,0.7595375722543353,0.8355845139350379,0.8260115606936416,0.818331388442945
BART-Large,Federated,10,20250826_225142,20250826_225142,6,5,1,train,0.7409042010412497,0.749665327978581,0.851261148573462,0.8514056224899599,0.8416839318952141
BART-Large,Federated,10,20250826_225142,20250826_225142,6,9,1,train,0.6505984176013969,0.7841880341880342,0.8733135615209751,0.8675213675213675,0.8613601809328182
BART-Large,Federated,10,20250826_225142,20250826_225142,6,2,1,train,0.6299301031718237,0.8127536231884058,0.8701945499054534,0.8834782608695653,0.8715533285819344
BART-Large,Federated,10,20250826_225142,20250826_225142,6,-1,1,validation,0.10804410312245712,0.7291777188328913,0.7344466120963822,0.7291777188328913,0.7274472503486433
BART-Large,Federated,10,20250826_225142,20250826_225142,7,9,1,train,0.6160126385143679,0.811965811965812,0.8679685945342693,0.844017094017094,0.838228749717933
BART-Large,Federated,10,20250826_225142,20250826_225142,7,6,1,train,0.427222504248254,0.8676789587852495,0.9210718789823755,0.9143167028199566,0.9101682463455651
BART-Large,Federated,10,20250826_225142,20250826_225142,7,5,1,train,0.6954000561154462,0.7710843373493976,0.8469798583591146,0.8192771084337349,0.8067289253413977
BART-Large,Federated,10,20250826_225142,20250826_225142,7,7,1,train,0.7967359909548973,0.746941403734707,0.856849009592478,0.8383773341918866,0.8377777376166128
BART-Large,Federated,10,20250826_225142,20250826_225142,7,4,1,train,0.49072070291820374,0.8493282149712092,0.918629121851087,0.9203454894433781,0.9164967041118394
BART-Large,Federated,10,20250826_225142,20250826_225142,7,2,1,train,0.5900847404091446,0.8226086956521739,0.8821411320955084,0.8771014492753623,0.8698445889615397
BART-Large,Federated,10,20250826_225142,20250826_225142,7,8,1,train,0.7133454369029142,0.7797687861271676,0.8715193240275027,0.8647398843930636,0.8626012884190967
BART-Large,Federated,10,20250826_225142,20250826_225142,7,1,1,train,0.5725948879217848,0.820021299254526,0.8956896978208287,0.8945686900958466,0.8938391086227303
BART-Large,Federated,10,20250826_225142,20250826_225142,7,3,1,train,0.6768491905518053,0.7777119146413752,0.8664451291719061,0.8559573206876111,0.8543149368026238
BART-Large,Federated,10,20250826_225142,20250826_225142,7,0,1,train,0.5909341885989544,0.81044650379107,0.8995275892386492,0.8963774220724515,0.8906298060768598
BART-Large,Federated,10,20250826_225142,20250826_225142,7,-1,1,validation,0.10653418676942508,0.7384615384615385,0.7506157648650531,0.7384615384615385,0.7392998477576652
BART-Large,Federated,10,20250826_225142,20250826_225142,8,7,1,train,0.7421384376402085,0.7514488087572441,0.8759566429003499,0.8647778493238892,0.8604419198156232
BART-Large,Federated,10,20250826_225142,20250826_225142,8,6,1,train,0.3968489013684841,0.8768980477223427,0.9290850692767305,0.9262472885032538,0.9242645102609404
BART-Large,Federated,10,20250826_225142,20250826_225142,8,5,1,train,0.6611207644729054,0.7704149933065596,0.8643483981049764,0.8239625167336011,0.818561697794196
BART-Large,Federated,10,20250826_225142,20250826_225142,8,2,1,train,0.5480540905199531,0.832463768115942,0.9094409571179084,0.9031884057971015,0.8947407100300937
BART-Large,Federated,10,20250826_225142,20250826_225142,8,1,1,train,0.5606137083248889,0.8125665601703941,0.8960700282628733,0.889776357827476,0.8877258624027853
BART-Large,Federated,10,20250826_225142,20250826_225142,8,3,1,train,0.6204732166806245,0.8008298755186722,0.8889458928350996,0.8844101956135151,0.8831201257471472
BART-Large,Federated,10,20250826_225142,20250826_225142,8,8,1,train,0.6664255471891521,0.7884393063583816,0.8691727644065835,0.8595375722543352,0.854427231064026
BART-Large,Federated,10,20250826_225142,20250826_225142,8,4,1,train,0.5251262696914887,0.8214971209213052,0.9040580790041761,0.9040307101727447,0.897624477328075
BART-Large,Federated,10,20250826_225142,20250826_225142,8,9,1,train,0.588003494975786,0.7980769230769231,0.9036041473446803,0.8910256410256411,0.8927997386752534
BART-Large,Federated,10,20250826_225142,20250826_225142,8,0,1,train,0.5619116453516403,0.8264532434709352,0.8942741710796355,0.8972198820556023,0.8872062277921019
BART-Large,Federated,10,20250826_225142,20250826_225142,8,-1,1,validation,0.10579140454478839,0.7376657824933687,0.7497194767985323,0.7376657824933687,0.7383735799937271
BART-Large,Federated,10,20250826_225142,20250826_225142,9,1,1,train,0.5340069632382786,0.8285410010649628,0.8966319307828831,0.8903088391906283,0.8865215815855609
BART-Large,Federated,10,20250826_225142,20250826_225142,9,2,1,train,0.5292426046777379,0.8376811594202899,0.9088172887057184,0.9014492753623189,0.8921382786197881
BART-Large,Federated,10,20250826_225142,20250826_225142,9,5,1,train,0.6261049341111579,0.7931726907630522,0.8847930709942848,0.8627844712182061,0.8626442676012176
BART-Large,Federated,10,20250826_225142,20250826_225142,9,0,1,train,0.5579028544047435,0.8256107834877844,0.9151384833634436,0.9081718618365627,0.9028467159258242
BART-Large,Federated,10,20250826_225142,20250826_225142,9,3,1,train,0.5734264922827058,0.8049792531120332,0.872447563640901,0.8589211618257261,0.8606167083588897
BART-Large,Federated,10,20250826_225142,20250826_225142,9,4,1,train,0.5139300773872901,0.8387715930902111,0.7268359734737633,0.6689059500959693,0.6260037708319955
BART-Large,Federated,10,20250826_225142,20250826_225142,9,8,1,train,0.6327439283583022,0.7982658959537572,0.8786753627772435,0.8728323699421965,0.8725613654337256
